Index,Frequency,Percentage,Word,Desc,Code,Translit,Len
23895,1.9,92.82, карат , сущ неод ед муж им ,1210016,karat,5
23906,1.9,92.82, азотный , прл ед муж им ,121979,azotnyj,7
23912,1.9,92.82, крепкий , прл ед муж им ,50533,krepkij,7
23913,1.9,92.82, плагиат , сущ неод ед муж им ,30165,plagiat,7
23914,1.9,92.82, вброд , нар опред спос ,199089,vbrod,5
23917,1.9,92.82, телепат , сущ одуш ед муж им ,4152002,telepat,7
23920,1.9,92.82, заезд , сущ неод ед муж им ,25461,zaezd,5
23932,1.9,92.83, фаланга , сущ ед жен им ,21135,falanga,7
23935,1.9,92.83, уголь , сущ неод ед муж им ,142144,ugol',5
23937,1.9,92.83, первый , прл ед муж им ,112544,pervyj,6
23940,1.9,92.83, увал , сущ неод ед муж им ,142093,uval,4
23950,1.9,92.83, ятаган , сущ неод ед муж им ,144734,jatagan,7
23952,1.9,92.83, корчма , сущ неод ед жен им ,8219,korchma,7
23954,1.9,92.83, пек , сущ неод ед муж им ,136063,pek,3
23955,1.9,92.83, пакгауз , сущ неод ед муж им ,135685,pakgauz,7
23959,1.9,92.83, нарвать , гл сов пер/не инф ,79131,narvat',7
23974,1.9,92.83, курьез , сущ неод ед муж им ,132305,kur'ez,6
23976,1.9,92.84, фобия , сущ неод ед жен им ,160490,fobija,6
23977,1.9,92.84, подхват , сущ неод ед муж им ,137054,podhvat,7
23980,1.9,92.84, львица , сущ одуш ед жен им ,150948,l'vitsa,7
23984,1.9,92.84, статист , сущ одуш ед муж им ,140769,statist,7
23986,1.9,92.84, роспуск , сущ неод ед муж им ,32085,rospusk,7
23989,1.9,92.84, кайзер , сущ одуш ед муж им ,130729,kajzer,6
23990,1.9,92.84, ясень , сущ неод ед муж им ,144718,jasen',6
23992,1.9,92.84, рыкнуть , гл сов непер инф ,94115,ryknut',7
24000,1.9,92.84, нокаут , сущ неод ед муж им ,28947,nokaut,6
24002,1.9,92.84, теракт , сущ неод ед муж им ,4152038,terakt,6
24006,1.9,92.84, медиум , сущ одуш ед муж им ,28071,medium,6
24015,1.9,92.84, ворс , сущ неод ед муж им ,23973,vors,4
24017,1.9,92.84, бирка , сущ неод ед жен им ,2059,birka,5
24019,1.9,92.84, хрипота , сущ неод ед жен им ,160829,hripota,7
24025,1.9,92.84, лексика , сущ неод ед жен им ,8957,leksika,7
24037,1.9,92.85, рублик , сущ неод ед муж им ,139125,rublik,6
24041,1.9,92.85, приемка , сущ неод ед жен им ,15495,priemka,7
24043,1.9,92.85, поверье , сущ неод ед ср им ,163543,pover'e,7
24051,1.9,92.85, сварка , сущ неод ед жен им ,157662,svarka,6
24055,1.9,92.85, укорить , гл сов перех инф ,97806,ukorit',7
24057,1.9,92.85, средне , нар опред степ ,205584,sredne,6
24064,1.9,92.85, лесовоз , сущ неод ед муж им ,132595,lesovoz,7
24071,1.9,92.85, мавр , сущ одуш ед муж им ,132991,mavr,4
24073,1.9,92.85, перемет , сущ неод ед муж им ,136220,peremet,7
24080,1.9,92.86, вдарить , гл сов пер/не инф ,67949,vdarit',7
24086,1.9,92.86, шухер , сущ неод ед муж им ,4152591,shuher,6
24101,1.9,92.86, полип , сущ одуш ед муж им ,137162,polip,5
24110,1.9,92.86, рулить , гл несов пер/не инф ,185086,rulit',6
24112,1.84,92.86, литера , сущ неод ед жен им ,150812,litera,6
24113,1.84,92.86, взморье , сущ неод ед ср им ,168254,vzmor'e,7
24120,1.84,92.86, климакс , сущ неод ед муж им ,131291,klimaks,7
24129,1.84,92.86, резня , сущ неод ед жен им ,16941,reznja,6
24132,1.84,92.86, хламида , сущ неод ед жен им ,21501,hlamida,7
24133,1.84,92.87, бриг , сущ неод ед муж им ,127142,brig,4
24135,1.84,92.87, кряж , сущ неод ед муж им ,1211961,krjazh,6
24136,1.84,92.87, ост , сущ неод ед муж им ,135378,ost,3
24137,1.84,92.87, бдеть , гл несов непер инф ,67461,bdet',5
24140,1.84,92.87, грибник , сущ одуш ед муж им ,128750,gribnik,7
24144,1.84,92.87, пюпитр , сущ неод ед муж им ,138411,pjupitr,7
24146,1.84,92.87, перевес , сущ неод ед муж им ,136137,pereves,7
24149,1.84,92.87, выдра , сущ одуш ед жен им ,146619,vydra,5
24152,1.84,92.87, зыбь , сущ неод ед жен им ,6581,zyb',4
24153,1.84,92.87, ферзь , сущ одуш ед муж им ,142579,ferz',5
24157,1.84,92.87, армада , сущ неод ед жен им ,145138,armada,6
24162,1.84,92.87, шаблон , сущ неод ед муж им ,35427,shablon,7
24165,1.84,92.87, невыезд , сущ неод ед муж им ,134431,nevyezd,7
24166,1.84,92.87, фок , сущ неод ед муж им ,142777,fok,3
24171,1.84,92.87, осиный , прл ед муж им ,111815,osinyj,6
24172,1.84,92.87, одурь , сущ неод ед жен им ,153526,odur',5
24173,1.84,92.87, ветла , сущ неод ед жен им ,146183,vetla,5
24179,1.84,92.87, зримо , нар опред кач ,200517,zrimo,5
24181,1.84,92.87, опт , сущ неод ед муж им ,135287,opt,3
24185,1.84,92.87, аура , сущ неод ед жен им ,997,aura,4
24195,1.84,92.88, флюгер , сущ ед муж им ,142769,fljuger,7
24201,1.84,92.88, стегать , гл несов пер/не инф ,185127,stegat',7
24207,1.84,92.88, антипод , сущ ед муж им ,126159,antipod,7
24210,1.84,92.88, шпрот , сущ одуш ед муж им ,144076,shprot,6
24217,1.84,92.88, голодно , нар опред кач ,199704,golodno,7
24218,1.84,92.88, стерня , сущ неод ед жен им ,158937,sternja,7
24221,1.84,92.88, взгорок , сущ неод ед муж им ,127572,vzgorok,7
24225,1.84,92.88, наперво , нар опред спос ,201810,napervo,7
24229,1.84,92.88, джерси , сущ неод ед ср ,122424,dzhersi,7
24231,1.84,92.88, охотка , сущ неод ед жен им ,153985,ohotka,6
24232,1.84,92.88, слитный , прл ед муж им ,117403,slitnyj,7
24239,1.84,92.88, латать , гл несов перех инф ,179501,latat',6
24242,1.84,92.89, береста , сущ неод ед жен им ,1861,beresta,7
24248,1.84,92.89, хлипкий , прл ед муж им ,120410,hlipkij,7
24249,1.84,92.89, огнемет , сущ неод ед муж им ,135066,ognemet,7
24257,1.84,92.89, махра , сущ неод ед жен им ,151301,mahra,5
24258,1.84,92.89, дзот , сущ неод ед муж им ,129172,dzot,4
24264,1.84,92.89, титька , сущ неод ед жен им ,159497,tit'ka,6
24267,1.84,92.89, удумать , гл сов перех инф ,97691,udumat',7
24271,1.84,92.89, прялка , сущ неод ед жен им ,16101,prjalka,7
24279,1.84,92.89, полоть , сущ неод ед жен им ,155393,polot',6
24280,1.84,92.89, отереть , гл сов перех инф ,173152,oteret',7
24283,1.84,92.89, льдинка , сущ неод ед жен им ,150951,l'dinka,7
24286,1.84,92.89, виснуть , гл несов непер инф ,182757,visnut',7
24291,1.84,92.89, базис , сущ неод ед муж им ,22851,bazis,5
24293,1.84,92.89, дублер , сущ одуш ед муж им ,129481,dubler,6
24296,1.84,92.89, погреть , гл сов пер/не инф ,85383,pogret',7
24299,1.84,92.9, вассал , сущ одуш ед муж им ,127414,vassal,6
24301,1.84,92.9, нефрит , сущ неод ед муж им ,28917,nefrit,6
24306,1.84,92.9, зело , сущ неод ед ср им ,166699,zelo,4
24310,1.84,92.9, перепел , сущ одуш ед муж им ,136197,perepel,7
24314,1.84,92.9, бурда , сущ неод ед жен им ,2569,burda,5
24326,1.84,92.9, авеню , сущ неод ед жен ,122081,avenju,6
24330,1.84,92.9, прогул , сущ неод ед муж им ,137912,progul,6
24348,1.84,92.9, озерцо , сущ неод ед ср им ,41261,ozertso,7
24352,1.84,92.91, помело , сущ неод ед ср им ,163189,pomelo,6
24355,1.84,92.91, модем , сущ неод ед муж им ,4148276,modem,5
24366,1.84,92.91, эллин , сущ одуш ед муж им ,144427,ellin,5
24367,1.84,92.91, зубило , сущ неод ед ср им ,166553,zubilo,6
24368,1.84,92.91, бега , сущ неод мн им ,1267370,bega,4
24370,1.84,92.91, оргия , сущ неод ед жен им ,153687,orgija,6
24380,1.84,92.91, хохма , сущ неод ед жен им ,21555,hohma,5
24396,1.84,92.91, окорок , сущ неод ед муж им ,135175,okorok,6
24400,1.84,92.91, мазанка , сущ неод ед жен им ,9467,mazanka,7
24401,1.84,92.91, бузина , сущ неод ед жен им ,145924,buzina,6
24404,1.84,92.91, раж , сущ неод ед муж им ,138491,razh,4
24422,1.84,92.92, златой , прл ед муж им ,49553,zlatoj,6
24424,1.84,92.92, тальк , сущ неод ед муж им ,33693,tal'k,5
24425,1.84,92.92, быль , сущ неод ед жен им ,2627,byl',4
24436,1.84,92.92, вякать , гл несов пер/не инф ,71493,vjakat',7
24439,1.84,92.92, сморить , гл сов перех инф ,95341,smorit',7
24444,1.84,92.92, легавый , прл ед муж им ,107522,legavyj,7
24446,1.84,92.92, тля , сущ одуш ед жен им ,159507,tlja,4
24447,1.84,92.92, отрыть , гл сов перех инф ,83014,otryt',6
24451,1.84,92.92, слоник , сущ одуш ед муж им ,140277,slonik,6
24452,1.84,92.92, клеш , сущ неод ед муж им ,131283,klesh,5
24454,1.84,92.92, помол , сущ неод ед муж им ,137301,pomol,5
24459,1.84,92.92, супчик , сущ неод ед муж им ,1182840,supchik,7
24464,1.84,92.93, скупить , гл сов перех инф ,95044,skupit',7
24470,1.84,92.93, шорник , сущ одуш ед муж им ,144032,shornik,7
24473,1.84,92.93, демиург , сущ одуш ед муж им ,24765,demiurg,7
24476,1.84,92.93, колун , сущ неод ед муж им ,131528,kolun,5
24477,1.84,92.93, дотоле , нар обст врем ,200083,dotole,6
24483,1.84,92.93, врозь , нар опред спос ,199485,vroz',5
24486,1.84,92.93, радикал , сущ ед муж им ,138458,radikal,7
24497,1.84,92.93, кока , сущ неод ед жен им ,149710,koka,4
24499,1.84,92.93, ширь , сущ неод ед жен им ,22227,shir',5
24500,1.78,92.93, дьякон , сущ одуш ед муж им ,129575,d'jakon,7
24501,1.78,92.93, биение , сущ неод ед ср им ,100042,bienie,6
24503,1.78,92.93, хворь , сущ неод ед жен им ,21459,hvor',5
24505,1.78,92.93, морфин , сущ неод ед муж им ,1218556,morfin,6
24519,1.78,92.94, иже , сущ неод ед ср ,122443,izhe,4
24524,1.78,92.94, ляп , сущ неод ед муж им ,132985,ljap,4
24549,1.78,92.94, фуршет , прл неизм ,99848,furshet,7
24551,1.78,92.94, людно , нар опред кач ,201190,ljudno,6
24558,1.78,92.94, льнуть , гл несов непер инф ,77718,l'nut',6
24563,1.78,92.94, впритык , нар опред спос ,199419,vprityk,7
24570,1.78,92.94, выесть , гл сов перех инф ,171244,vyest',6
24575,1.78,92.95, касание , сущ неод ед ср им ,39743,kasanie,7
24583,1.78,92.95, аксакал , сущ одуш ед муж им ,125987,aksakal,7
24584,1.78,92.95, троить , гл несов пер/не инф ,185152,troit',6
24589,1.78,92.95, набоб , сущ одуш ед муж им ,134079,nabob,5
24593,1.78,92.95, тропик , сущ неод ед муж им ,141854,tropik,6
24594,1.78,92.95, подмена , сущ неод ед жен им ,14481,podmena,7
24597,1.78,92.95, целить , гл несов непер инф ,99261,tselit',7
24598,1.78,92.95, крага , сущ неод ед жен им ,150185,kraga,5
24601,1.78,92.95, курант , сущ неод ед муж им ,132262,kurant,6
24605,1.78,92.95, ляд , сущ неод ед муж им ,1174333,ljad,4
24611,1.78,92.95, турник , сущ неод ед муж им ,142000,turnik,6
24618,1.78,92.95, биндюг , сущ неод ед муж им ,1165932,bindjug,7
24626,1.78,92.95, лапник , сущ неод ед муж им ,1213003,lapnik,6
24637,1.78,92.96, полотер , сущ ед муж им ,137206,poloter,7
24639,1.78,92.96, прокорм , сущ неод ед муж им ,137977,prokorm,7
24664,1.78,92.96, нытье , сущ неод ед ср им ,169712,nyt'e,5
24671,1.78,92.96, жатва , сущ неод ед жен им ,148105,zhatva,6
24677,1.78,92.96, назубок , сущ неод ед муж им ,134175,nazubok,7
24686,1.78,92.97, фанза , сущ неод ед жен им ,160284,fanza,5
24687,1.78,92.97, бестия , сущ одуш ед жен им ,126826,bestija,7
24688,1.78,92.97, глум , сущ неод ед муж им ,128475,glum,4
24698,1.78,92.97, эрудит , сущ одуш ед муж им ,144536,erudit,6
24701,1.78,92.97, чумный , прл ед муж им ,121012,chumnyj,7
24707,1.78,92.97, ножной , прл ед муж им ,111021,nozhnoj,7
